term_id,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max
8430,mylean,1,0,0,mylean,mylean,myl,NNP
8431,mylitta,1,0,0,mylitta,mylitta,mylitt,NNP
8432,myndes,1,0,0,mynd,mynd,mynd,NNP
8433,myndus,1,0,0,myndu,myndus,mynd,NNP
8434,myrmidons,4,0,0,myrmidon,myrmidon,myrmidon,NNS
8435,myrrh,8,0,0,myrrh,myrrh,myrrh,NN
8436,myrrha,17,0,0,myrrha,myrrha,myrrh,NNP
8437,myrrhtree,1,0,0,myrrhtre,myrrhtre,myrrht,JJ
8438,myrtle,3,0,0,myrtl,myrtl,myrtl,NN
8439,myrtoan,1,0,0,myrtoan,myrtoan,myrto,NNP
8440,myscelos,2,0,0,myscelo,myscelo,myscelo,NNP
8441,myscelus,3,0,0,myscelu,myscelus,myscel,NNP
8442,myself,83,0,1,myself,myself,myself,PRP
8443,mysia,3,0,0,mysia,mysia,mys,NNP
8444,mysteries,15,0,0,mysteri,mysteri,mystery,NNS
8445,mysterious,5,0,0,mysteri,mysteri,mystery,JJ
8446,mystery,1,0,0,mysteri,mysteri,mystery,NN
8447,mysus,1,0,0,mysu,mysus,mys,NNP
8448,mythological,2,0,0,mytholog,mytholog,mytholog,JJ
8449,mythologists,6,0,0,mythologist,mythologist,mytholog,NNS
8450,mythologus,2,0,0,mythologu,mythologus,mytholog,NNP
8451,mythology,14,0,0,mytholog,mytholog,mytholog,NNP
8452,myths,1,0,0,myth,myth,myth,NNS
8453,mythus,10,0,0,mythu,mythus,myth,NN
8454,mæander,5,0,0,mæander,mæander,mæand,NNP
8455,mæandrian,1,0,0,mæandrian,mæandrian,mæandr,NNP
8456,mænades,4,0,0,mænade,mænade,mænades,NNP
8457,mænalian,1,0,0,mænalian,mænalian,mænalian,JJ
8458,mænalus,4,0,0,mænalu,mænalus,mænalus,NNP
8459,mæon,2,0,0,mæon,mæon,mæon,NNP
8460,mæonia,4,0,0,mæonia,mæonia,mæon,NNP
8461,mæonian,4,0,0,mæonian,mæonian,mæon,JJ
8462,mæotis,2,0,0,mæoti,mæoti,mæot,NNP
8463,mæra,4,0,0,mæra,mæra,mæra,NNP
8464,nabath,2,0,0,nabath,nabath,naba,NNP
8465,nabathæa,2,0,0,nabathæa,nabathæa,nabathæ,NNP
8466,nabathæan,1,0,0,nabathæan,nabathæan,nabathæ,NNP
8467,nabathæans,1,0,0,nabathæan,nabathæan,nabathæ,NNPS
8468,nabatæi,1,0,0,nabatæi,nabatæi,nabatæ,NNP
8469,nachas,1,0,0,nacha,nacha,nacha,RB
8470,naiad,7,0,0,naiad,naiad,naiad,NNP
8471,naiads,22,0,0,naiad,naiad,naiad,NNP
8472,nailed,1,0,0,nail,nail,nail,VBN
8473,nails,12,0,0,nail,nail,nail,NNS
8474,naio,1,0,0,naio,naio,naio,NNP
8475,naked,19,0,0,nake,nake,nak,JJ
8476,nam,1,0,0,nam,nam,nam,FW
8477,name,529,0,0,name,name,nam,NN
8478,named,52,0,0,name,name,nam,VBN
8479,namely,15,0,0,name,name,nam,RB
8480,names,68,0,0,name,name,nam,NNS
8481,naming,1,0,0,name,name,nam,VBG
8482,nana,1,0,0,nana,nana,nan,NNP
8483,nape,1,0,0,nape,nape,nap,NNP
8484,napeæ,1,0,0,napeæ,napeæ,napeæ,NNP
8485,naples,2,0,0,napl,napl,napl,NNP
8486,nar,2,0,0,nar,nar,nar,NNP
8487,narcissus,10,0,0,narcissu,narcissus,narciss,NNP
8488,naricia,1,0,0,naricia,naricia,naric,NNP
8489,naritium,1,0,0,naritium,naritium,narit,NNP
8490,narrated,6,0,0,narrat,narrat,nar,VBN
8491,narration,2,0,0,narrat,narrat,nar,NN
8492,narrative,14,0,0,narr,narrat,nar,JJ
8493,narratives,10,0,0,narr,narrat,nar,NNS
8494,narrator,1,0,0,narrat,narrat,nar,NN
8495,narrow,6,0,0,narrow,narrow,narrow,JJ
8496,naryce,1,0,0,naryc,naryc,naryc,NNP
8497,narycia,2,0,0,narycia,narycia,naryc,NNP
8498,narycian,2,0,0,narycian,narycian,naryc,JJ
8499,narycium,1,0,0,narycium,narycium,naryc,NNP
8500,naryx,2,0,0,naryx,naryx,naryx,NNP
8501,nasamones,1,0,0,nasamon,nasamon,nasamon,NNPS
8502,nasamonian,1,0,0,nasamonian,nasamonian,nasamon,JJ
8503,nasica,1,0,0,nasica,nasica,nasic,NNP
8504,nasty,2,0,0,nasti,nasti,nasty,JJ
8505,natal,3,0,0,natal,natal,nat,JJ
8506,natalis,1,0,0,natali,natali,nat,NNP
8507,natam,1,0,0,natam,natam,natam,NN
8508,nation,18,0,0,nation,nation,nat,NN
8509,national,3,0,0,nation,nation,nat,JJ
8510,nations,28,0,0,nation,nation,nat,NNS
8511,native,50,0,0,nativ,nativ,nat,JJ
8512,natives,12,0,0,nativ,nativ,nat,NNS
8513,nativities,1,0,0,nativ,nativ,nat,NNS
8514,nativity,1,0,0,nativ,nativ,nat,NN
8515,natum,1,0,0,natum,natum,nat,NN
8516,natura,2,0,0,natura,natura,natur,NN
8517,natural,25,0,0,natur,natur,nat,JJ
8518,naturales,1,0,0,natural,natural,nat,NNP
8519,naturalists,3,0,0,naturalist,naturalist,nat,NNS
8520,naturally,5,0,0,natur,natur,nat,RB
8521,nature,66,0,0,natur,natur,nat,NN
8522,natures,1,0,0,natur,natur,nat,NNS
8523,naught,1,0,0,naught,naught,naught,RB
8524,naupactan,1,0,0,naupactan,naupactan,naupact,NNP
8525,nauplius,3,0,0,naupliu,nauplius,naupli,NNP
8526,navel,2,0,0,navel,navel,navel,NN
8527,navigated,1,0,0,navig,navig,navig,VBN
8528,navigation,4,0,0,navig,navig,navig,NN
8529,naxos,11,0,0,naxo,naxo,naxo,NNP
8530,nay,1,0,0,nay,nay,nay,NNP
8531,neanthus,1,0,0,neanthu,neanthus,neanth,NNP
8532,neapolis,1,0,0,neapoli,neapoli,neapol,NNP
8533,near,137,0,0,near,near,near,IN
8534,nearer,21,0,0,nearer,nearer,near,NN
8535,nearest,3,0,0,nearest,nearest,nearest,JJS
8536,nearly,15,0,0,nearli,near,near,RB
8537,nearness,3,0,0,near,near,near,JJ
8538,neat,8,0,0,neat,neat,neat,JJ
8539,neatest,1,0,0,neatest,neatest,neatest,JJS
8540,neatness,1,0,0,neat,neat,neat,NN
8541,nebrides,1,0,0,nebrid,nebrid,nebrid,NNS
8542,nebrophonus,1,0,0,nebrophonu,nebrophonus,nebrophon,NNP
8543,nec,1,0,0,nec,nec,nec,NNP
8544,necessaries,2,0,0,necessari,necessari,necess,NNS
8545,necessary,6,0,0,necessari,necessari,necess,JJ
8546,necessity,8,0,0,necess,necess,necess,NN
8547,neck,97,0,0,neck,neck,neck,NN
8548,necklace,8,0,0,necklac,necklac,necklac,NN
8549,necklaces,2,0,0,necklac,necklac,necklac,NNS
8550,necks,18,0,0,neck,neck,neck,NNS
8551,nectar,12,0,0,nectar,nectar,nect,NN
8552,nedymnus,1,0,0,nedymnu,nedymnus,nedymn,NNP
8553,need,10,0,0,need,need,nee,NN
8554,needed,2,0,0,need,need,nee,VBD
8555,needle,2,0,0,needl,needl,needl,NN
8556,needy,1,0,0,needi,needi,needy,JJ
8557,nefas,1,0,0,nefa,nefa,nefa,NN
8558,negative,1,0,0,neg,negat,neg,JJ
8559,neglect,2,0,0,neglect,neglect,neglect,NN
8560,neglected,5,0,0,neglect,neglect,neglect,VBN
8561,neglecting,2,0,0,neglect,neglect,neglect,VBG
8562,neglects,1,0,0,neglect,neglect,neglect,VBZ
8563,negropont,1,0,0,negropont,negropont,negropont,NNP
8564,neighbor,1,0,0,neighbor,neighbor,neighb,NN
8565,neighborhood,13,0,0,neighborhood,neighborhood,neighb,NN
8566,neighboring,10,0,0,neighbor,neighbor,neighb,JJ
8567,neighbors,1,0,0,neighbor,neighbor,neighb,NNS
8568,neighbourhood,9,0,0,neighbourhood,neighbourhood,neighbo,NN
8569,neighbouring,16,0,0,neighbour,neighbour,neighbo,JJ
8570,neighbours,8,0,0,neighbour,neighbour,neighbo,NNS
8571,neighing,1,0,0,neigh,neigh,neigh,NN
8572,neighings,1,0,0,neigh,neigh,neigh,NNS
8573,neighs,1,0,0,neigh,neigh,neigh,NNS
8574,neither,82,0,0,neither,neither,neith,DT
8575,neleian,2,0,0,neleian,neleian,nel,JJ
8576,neleus,11,0,0,neleu,neleus,nele,NNP
8577,nemea,1,0,0,nemea,nemea,neme,NNP
8578,nemean,2,0,0,nemean,nemean,nem,NNP
8579,nemesis,1,0,0,nemesi,nemesi,nemes,NN
8580,nemæan,1,0,0,nemæan,nemæan,nemæ,NNP
8581,neocles,1,0,0,neocl,neocl,neoc,NNP
8582,neoptolemus,4,0,0,neoptolemu,neoptolemus,neoptolem,NNP
8583,nephele,8,0,0,nephel,nephel,nephel,NNP
8584,nephelim,1,0,0,nephelim,nephelim,nephelim,NNP
8585,nephelè,1,0,0,nephelè,nephelè,nephelè,NNP
8586,nephew,7,0,0,nephew,nephew,nephew,NN
8587,nephews,2,0,0,nephew,nephew,nephew,NNS
8588,neptune,87,0,0,neptun,neptun,neptun,NNP
8589,neptunian,1,0,0,neptunian,neptunian,neptun,JJ
8590,neptunus,2,0,0,neptunu,neptunus,neptun,NNP
8591,nereian,1,0,0,nereian,nereian,ner,JJ
8592,nereid,6,0,0,nereid,nereid,nereid,NNP
8593,nereids,9,0,0,nereid,nereid,nereid,NNP
8594,nereus,14,0,0,nereu,nereus,nere,NNP
8595,neritian,1,0,0,neritian,neritian,nerit,NNP
8596,neritos,2,0,0,nerito,nerito,nerito,NNP
8597,nero,4,0,0,nero,nero,nero,NNP
8598,nerve,1,0,0,nerv,nerv,nerv,NN
8599,nerves,2,0,0,nerv,nerv,nerv,NNS
8600,nescio,1,0,0,nescio,nescio,nescio,NNP
8601,nessus,18,0,0,nessu,nessus,ness,NNP
8602,nest,9,0,0,nest,nest,nest,JJS
8603,nestor,15,0,0,nestor,nestor,nest,NNP
8604,net,1,0,0,net,net,net,JJ
8605,nets,18,0,0,net,net,net,NNS
8606,netted,1,0,0,net,net,net,JJ
8607,network,1,0,0,network,network,network,NN
8608,netz,1,0,0,netz,netz,netz,NNP
8609,neu,1,0,0,neu,neu,neu,JJ
8610,neutrality,1,0,0,neutral,neutral,neut,NN
8611,neve,1,0,0,neve,neve,nev,NNP
8612,never,43,0,0,never,never,nev,RB
8613,neversleeping,1,0,0,neversleep,neversleep,neversleep,JJ
8614,nevertheless,1,0,0,nevertheless,nevertheless,nevertheless,RB
8615,new,58,0,0,new,new,new,JJ
8616,newborn,2,0,0,newborn,newborn,newborn,JJ
8617,newformed,3,0,0,newform,newform,newform,JJ
8618,newly,15,0,0,newli,newli,new,RB
8619,newlyformed,1,0,0,newlyform,newlyform,newlyform,JJ
8620,newlyfounded,1,0,0,newlyfound,newlyfound,newlyfound,JJ
8621,newmade,15,0,0,newmad,newmad,newmad,JJ
8622,newmarried,2,0,0,newmarri,newmarri,newmarry,JJ
8623,news,2,0,0,news,news,new,NN
8624,newt,3,0,0,newt,newt,newt,NN
8625,next,38,0,0,next,next,next,JJ
8626,nexu,1,0,0,nexu,nexu,nexu,JJ
8627,neæthus,1,0,0,neæthu,neæthus,neæth,NNP
8628,nibara,1,0,0,nibara,nibara,nibar,NNP
8629,nicander,8,0,0,nicand,nicand,nicand,NNP
8630,nicene,1,0,0,nicen,nicen,nic,NNP
8631,nicknames,1,0,0,nicknam,nicknam,nicknam,NNS
8632,nicodamas,1,0,0,nicodama,nicodama,nicodama,NNP
8633,nicolas,1,0,0,nicola,nicola,nicola,NNP
8634,niece,2,0,0,niec,niec,niec,NN
8635,niger,1,0,0,niger,niger,nig,NN
8636,niggardly,1,0,0,niggardli,niggard,niggard,RB
8637,nigh,2,0,0,nigh,nigh,nigh,RB
8638,night,97,0,0,night,night,night,NN
8639,nightfall,1,0,0,nightfal,nightfal,nightfal,PDT
8640,nightingale,3,0,0,nightingal,nightingal,night,JJ
8641,nights,10,0,0,night,night,night,NNS
8642,nighttime,1,0,0,nighttim,nighttim,nighttim,JJ
8643,nile,12,0,0,nile,nile,nil,NNP
8644,nileus,1,0,0,nileu,nileus,nile,NNP
8645,nimble,4,0,0,nimbl,nimbl,nimbl,JJ
8646,nine,30,0,0,nine,nine,nin,CD
8647,nineteenth,1,0,0,nineteenth,nineteenth,nineteen,JJ
8648,ninetieth,1,0,0,ninetieth,ninetieth,ninetie,NN
8649,ninth,8,0,0,ninth,ninth,nin,JJ
8650,ninus,2,0,0,ninu,ninus,nin,NNP
8651,niobe,20,0,0,niob,niob,niob,NNP
8652,nip,1,0,0,nip,nip,nip,NN
8653,nipped,1,0,0,nip,nip,nip,VBN
8654,nisea,1,0,0,nisea,nisea,nise,NNP
8655,nisi,1,0,0,nisi,nisi,nis,JJ
8656,nisus,11,0,0,nisu,nisus,nis,NNP
8657,niteant,1,0,0,niteant,niteant,nit,JJ
8658,nitentem,1,0,0,nitentem,nitentem,nitentem,NN
8659,nitida,1,0,0,nitida,nitida,nitid,NN
8660,nitidis,2,0,0,nitidi,nitidi,nitid,NN
8661,nitidissima,1,0,0,nitidissima,nitidissima,nitidissim,JJ
8662,nitidus,1,0,0,nitidu,nitidus,nitid,NNP
8663,nitidæ,1,0,0,nitidæ,nitidæ,nitidæ,JJ
8664,nitor,1,0,0,nitor,nitor,nit,NN
8665,nitore,1,0,0,nitor,nitor,nit,RB
8666,nixi,2,0,0,nixi,nixi,nix,NNP
8667,nixii,1,0,0,nixii,nixii,nixi,NNP
8668,nixosque,2,0,0,nixosqu,nixosqu,nixosqu,NNP
8669,no,408,0,1,no,no,no,DT
8670,noah,11,0,0,noah,noah,noah,NNP
8671,noble,13,0,0,nobl,nobl,nobl,JJ
8672,nobleness,2,0,0,nobl,nobl,nobl,NN
8673,nobles,13,0,0,nobl,nobl,nobl,NNS
8674,nobly,3,0,0,nobli,nobli,nobl,RB
8675,nobody,2,0,0,nobodi,nobodi,nobody,NN
8676,nocturnal,2,0,0,nocturn,nocturn,nocturn,JJ
8677,nod,3,0,0,nod,nod,nod,NN
8678,nodded,4,0,0,nod,nod,nod,VBD
8679,nodding,4,0,0,nod,nod,nod,VBG
8680,nods,4,0,0,nod,nod,nod,NNS
8681,nodus,1,0,0,nodu,nodus,nod,NN
8682,noise,43,0,0,nois,nois,nois,NN
8683,noisy,2,0,0,noisi,noisi,noisy,JJ
8684,nomine,1,0,0,nomin,nomin,nomin,NN
8685,non,6,0,0,non,non,non,NNP
8686,nonacrian,1,0,0,nonacrian,nonacrian,nonacr,NNP
8687,nonacris,4,0,0,nonacri,nonacri,nonacr,NNP
8688,none,14,0,0,none,none,non,NN
8689,nonnus,2,0,0,nonnu,nonnus,nonn,NNP
8690,noon,1,0,0,noon,noon,noon,NN
8691,noose,3,0,0,noos,noos,noos,JJ
8692,nor,341,0,1,nor,nor,nor,CC
8693,norican,1,0,0,norican,norican,nor,NNP
8694,noricum,1,0,0,noricum,noricum,noric,NNP
8695,north,18,0,0,north,north,nor,NNP
8696,northern,5,0,0,northern,northern,northern,JJ
8697,northwest,1,0,0,northwest,northwest,northwest,NN
8698,northwestern,1,0,0,northwestern,northwestern,northwestern,JJ
8699,nose,6,0,0,nose,nose,nos,JJ
8700,noses,2,0,0,nose,nose,nos,NNS
8701,nosola,1,0,0,nosola,nosola,nosol,NNP
8702,nostra,1,0,0,nostra,nostra,nostr,NNP
8703,nostrils,7,0,0,nostril,nostril,nostril,NNS
8704,not,1278,0,1,not,not,not,RB
8705,notched,1,0,0,notch,notch,notch,VBN
8706,note,7,0,0,note,note,not,NN
8707,noted,9,0,0,note,note,not,VBD
8708,notes,7,0,0,note,note,not,NNS
8709,nothing,71,0,0,noth,noth,noth,NN
8710,notice,8,0,0,notic,notic,not,NN
8711,noticed,1,0,0,notic,notic,not,VBN
8712,notion,18,0,0,notion,notion,not,NN
8713,notions,3,0,0,notion,notion,not,NNS
8714,notorious,4,0,0,notori,notori,not,JJ
8715,notwithstanding,4,0,0,notwithstand,notwithstand,notwithstand,VBG
8716,nourish,1,0,0,nourish,nourish,nour,VB
8717,nourished,7,0,0,nourish,nourish,nour,VBN
8718,nourishes,2,0,0,nourish,nourish,nour,NNS
8719,nourishment,7,0,0,nourish,nourish,nour,NN
8720,novandi,1,0,0,novandi,novandi,novand,JJ
8721,novel,3,0,0,novel,novel,novel,JJ
8722,novelty,6,0,0,novelti,novelti,novel,NN
8723,novissima,1,0,0,novissima,novissima,novissim,RB
8724,novorum,1,0,0,novorum,novorum,novor,JJ
8725,now,573,0,1,now,now,now,RB
8726,nowhere,5,0,0,nowher,nowher,nowh,RB
8727,noxious,9,0,0,noxiou,noxious,noxy,JJ
8728,noëmon,1,0,0,noëmon,noëmon,noëmon,NNP
8729,nudipedalia,1,0,0,nudipedalia,nudipedalia,nudipedal,NN
8730,numa,18,0,0,numa,numa,num,NNP
8731,numatianus,1,0,0,numatianu,numatianus,numatian,NNP
8732,number,81,0,0,number,number,numb,NN
8733,numbered,3,0,0,number,number,numb,VBN
8734,numberless,1,0,0,numberless,numberless,numberless,JJ
8735,numbers,9,0,0,number,number,numb,NNS
8736,numbing,1,0,0,numb,numb,numb,NN
8737,numerous,14,0,0,numer,numer,num,JJ
8738,numicius,2,0,0,numiciu,numicius,numici,NNP
8739,numicus,1,0,0,numicu,numicus,numic,NNP
8740,numidians,2,0,0,numidian,numidian,numid,NNPS
8741,numina,1,0,0,numina,numina,numin,NN
8742,numitor,2,0,0,numitor,numitor,numit,NN
8743,nunquam,1,0,0,nunquam,nunquam,nunquam,NNP
8744,nupta,1,0,0,nupta,nupta,nupt,NN
8745,nuptial,9,0,0,nuptial,nuptial,nupt,JJ
8746,nuptials,3,0,0,nuptial,nuptial,nupt,NNS
8747,nurse,23,0,0,nurs,nurs,nurs,NN
8748,nursed,5,0,0,nurs,nurs,nurs,VBD
8749,nurses,3,0,0,nurs,nurs,nurs,NNS
8750,nursing,2,0,0,nurs,nurs,nurs,NN
8751,nursling,3,0,0,nursl,nursl,nursl,NN
8752,nurtured,1,0,0,nurtur,nurtur,nurt,VBN
8753,nutriment,2,0,0,nutriment,nutriment,nutry,JJ
8754,nuts,1,0,0,nut,nut,nut,NNS
8755,nyctelius,1,0,0,nycteliu,nyctelius,nycteli,NNP
8756,nycteus,4,0,0,nycteu,nycteus,nycte,NNP
8757,nyctimene,3,0,0,nyctimen,nyctimen,nyctim,NNP
8758,nyctimus,1,0,0,nyctimu,nyctimus,nyctim,NNP
8759,nygnis,1,0,0,nygni,nygni,nygn,NNP
8760,nymph,89,0,0,nymph,nymph,nymph,NNP
8761,nymphas,1,0,0,nympha,nympha,nympha,NNP
8762,nymphs,68,0,0,nymph,nymph,nymph,NNP
8763,nymphæ,1,0,0,nymphæ,nymphæ,nymphæ,NNP
8764,nysa,6,0,0,nysa,nysa,nys,NNP
8765,nyseian,2,0,0,nyseian,nyseian,nys,JJ
8766,nyseus,1,0,0,nyseu,nyseus,nyse,NNP
8767,nyseïdes,1,0,0,nyseïd,nyseïd,nyseïd,NNP
8768,nævius,1,0,0,næviu,nævius,nævius,NNP
8769,o,103,0,1,o,o,o,NNP
8770,oak,36,0,0,oak,oak,oak,NN
8771,oaken,3,0,0,oaken,oaken,oak,JJ
8772,oaks,10,0,0,oak,oak,oak,NNS
8773,oar,1,0,0,oar,oar,oar,NN
8774,oarlike,1,0,0,oarlik,oarlik,oarlik,JJ
8775,oars,24,0,0,oar,oar,oar,NNS
8776,oaten,1,0,0,oaten,oaten,oat,JJ
8777,oath,2,0,0,oath,oath,oa,NN
8778,obdurate,3,0,0,obdur,obdur,obd,JJ
8779,obedience,5,0,0,obedi,obedi,obedy,NN
8780,obedient,1,0,0,obedi,obedi,obedy,JJ
8781,obey,10,0,0,obey,obey,obey,VB
8782,obeyed,4,0,0,obey,obey,obey,VBD
8783,obeying,1,0,0,obey,obey,obey,VBG
8784,obeys,5,0,0,obey,obey,obey,VBZ
8785,object,22,0,0,object,object,object,NN
8786,objected,1,0,0,object,object,object,VBN
8787,objections,1,0,0,object,object,object,NNS
8788,objects,6,0,0,object,object,object,NNS
8789,oblige,3,0,0,oblig,oblig,oblig,VBZ
8790,obliged,33,0,0,oblig,oblig,oblig,VBN
8791,obliges,4,0,0,oblig,oblig,oblig,VBZ
8792,obliging,1,0,0,oblig,oblig,oblig,VBG
8793,oblique,4,0,0,obliqu,obliqu,obl,JJ
8794,obliquely,7,0,0,obliqu,obliqu,obl,RB
8795,oblong,1,0,0,oblong,oblong,oblong,RB
8796,obscene,3,0,0,obscen,obscen,obsc,NN
8797,obscure,5,0,0,obscur,obscur,obsc,JJ
8798,obscured,3,0,0,obscur,obscur,obsc,VBN
8799,obscurity,3,0,0,obscur,obscur,obsc,NN
8800,obscurum,1,0,0,obscurum,obscurum,obscur,NNP
8801,obscœna,1,0,0,obscœna,obscœna,obscœn,NN
8802,obsequies,3,0,0,obsequi,obsequi,obsequy,NNS
8803,observable,1,0,0,observ,observ,observ,JJ
8804,observance,2,0,0,observ,observ,observ,NN
8805,observation,3,0,0,observ,observ,observ,NN
8806,observations,3,0,0,observ,observ,observ,NNS
8807,observe,9,0,0,observ,observ,observ,VB
8808,observed,17,0,0,observ,observ,observ,VBN
8809,observer,1,0,0,observ,observ,observ,NN
8810,observes,7,0,0,observ,observ,observ,VBZ
8811,observing,4,0,0,observ,observ,observ,VBG
8812,observo,1,0,0,observo,observo,observo,NN
8813,obsidian,1,0,0,obsidian,obsidian,obsid,JJ
8814,obstacle,3,0,0,obstacl,obstacl,obstac,NN
8815,obstacles,1,0,0,obstacl,obstacl,obstac,NNS
8816,obstetrical,1,0,0,obstetr,obstetr,obstet,JJ
8817,obstinate,1,0,0,obstin,obstin,obstin,VBP
8818,obstinately,2,0,0,obstin,obstin,obstin,RB
8819,obstruct,1,0,0,obstruct,obstruct,obstruct,VB
8820,obstructed,2,0,0,obstruct,obstruct,obstruct,VBD
8821,obstructing,2,0,0,obstruct,obstruct,obstruct,VBG
8822,obstruction,1,0,0,obstruct,obstruct,obstruct,NN
8823,obstructs,1,0,0,obstruct,obstruct,obstruct,VBZ
8824,obtain,15,0,0,obtain,obtain,obtain,VB
8825,obtained,19,0,0,obtain,obtain,obtain,VBD
8826,obtaining,9,0,0,obtain,obtain,obtain,VBG
8827,obtains,10,0,0,obtain,obtain,obtain,VBZ
8828,obtuse,1,0,0,obtus,obtus,obtus,NN
8829,obvertere,1,0,0,obverter,obverter,obvert,NNP
8830,occasion,68,0,0,occas,occas,occas,NN
8831,occasional,1,0,0,occasion,occasion,occas,JJ
8832,occasionally,7,0,0,occasion,occasion,occas,RB
8833,occasioned,10,0,0,occas,occas,occas,VBD
8834,occasions,7,0,0,occas,occas,occas,NNS
8835,occupations,1,0,0,occup,occup,occup,NNS
8836,occupied,5,0,0,occupi,occupi,occupy,VBD
8837,occupies,5,0,0,occupi,occupi,occupy,VBZ
8838,occupy,2,0,0,occupi,occupi,occupy,NN
8839,occupying,1,0,0,occupi,occupi,occupy,VBG
8840,occur,4,0,0,occur,occur,occ,VB
8841,occurred,2,0,0,occur,occur,occur,VBD
8842,occurrence,2,0,0,occurr,occurr,occur,NN
8843,occurs,1,0,0,occur,occur,occ,VBZ
8844,ocean,60,0,0,ocean,ocean,oc,NN
8845,oceanitides,1,0,0,oceanitid,oceanitid,oceanitid,NNP
8846,oceanus,15,0,0,oceanu,oceanus,ocean,NNP
8847,octavia,1,0,0,octavia,octavia,octav,NNP
8848,octavius,1,0,0,octaviu,octavius,octavi,NNP
8849,ocular,1,0,0,ocular,ocular,ocul,JJ
8850,ocyrrhoe,1,0,0,ocyrrho,ocyrrho,ocyrrho,NNP
8851,ocyrrhoë,2,0,0,ocyrrhoë,ocyrrhoë,ocyrrhoë,NNP
8852,oddly,1,0,0,oddli,odd,od,RB
8853,ode,1,0,0,ode,ode,od,NN
8854,odious,4,0,0,odiou,odious,ody,JJ
8855,odites,1,0,0,odit,odit,odit,VBZ
8856,odium,3,0,0,odium,odium,od,NN
8857,odoriferous,5,0,0,odorifer,odorifer,od,JJ
8858,odors,3,0,0,odor,odor,od,NNS
8859,odours,2,0,0,odour,odour,odo,NNS
8860,odrysian,2,0,0,odrysian,odrysian,odrys,JJ
8861,odrysæ,1,0,0,odrysæ,odrysæ,odrysæ,NNP
8862,odyssey,6,0,0,odyssey,odyssey,odyssey,NNP
8863,odytes,1,0,0,odyt,odyt,odyt,NNP
8864,of,11107,0,1,of,of,of,IN
8865,off,171,0,1,off,off,off,RP
8866,offence,5,0,0,offenc,offenc,off,NN
8867,offences,1,0,0,offenc,offenc,off,NNS
8868,offend,1,0,0,offend,offend,offend,VB
8869,offended,16,0,0,offend,offend,offend,VBD
8870,offenders,1,0,0,offend,offend,offend,NNS
8871,offensive,5,0,0,offens,offens,offend,JJ
8872,offer,21,0,0,offer,offer,off,VB
8873,offered,40,0,0,offer,offer,off,VBN
8874,offering,15,0,0,offer,offer,off,VBG
8875,offerings,6,0,0,offer,offer,off,NNS
8876,offers,6,0,0,offer,offer,off,VBZ
8877,office,7,0,0,offic,offic,off,NN
8878,officer,2,0,0,offic,offic,off,NN
8879,officers,6,0,0,offic,offic,off,NNS
8880,offices,3,0,0,offic,offic,off,NNS
8881,officiousness,1,0,0,offici,offici,officy,NN
8882,offspring,25,0,0,offspr,offspr,offspr,NN
8883,oft,12,0,0,oft,oft,oft,RB
8884,often,143,0,0,often,often,oft,RB
8885,oftentimes,1,0,0,oftentim,oftentim,oftentim,NNS
8886,ofttimes,3,0,0,ofttim,ofttim,ofttim,NNS
8887,ogyges,1,0,0,ogyg,ogyg,ogyg,NNP
8888,oh,23,0,0,oh,oh,oh,UH
8889,oil,11,0,0,oil,oil,oil,NN
8890,oily,1,0,0,oili,oili,oi,JJ
8891,ointment,1,0,0,ointment,ointment,oint,NN
8892,olaüs,1,0,0,olaü,olaü,olaü,NNP
8893,old,111,0,0,old,old,old,JJ
8894,olenian,2,0,0,olenian,olenian,ol,JJ
8895,olenus,5,0,0,olenu,olenus,olen,NNP
8896,oliaros,1,0,0,oliaro,oliaro,oliaro,NNP
8897,olive,18,0,0,oliv,oliv,ol,JJ
8898,olives,3,0,0,oliv,oliv,ol,NNS
8899,olivæ,1,0,0,olivæ,olivæ,olivæ,NN
8900,olympiad,1,0,0,olympiad,olympiad,olympiad,NNP
8901,olympic,2,0,0,olymp,olymp,olymp,NNP
8902,olympum,1,0,0,olympum,olympum,olymp,NNP
8903,olympus,15,0,0,olympu,olympus,olymp,NNP
8904,omen,20,0,0,omen,omen,om,NNS
8905,omens,7,0,0,omen,omen,om,NNS
8906,omit,1,0,0,omit,omit,omit,VB
8907,omits,2,0,0,omit,omit,omit,VBZ
8908,omitted,7,0,0,omit,omit,omit,VBN
8909,omniparens,1,0,0,omniparen,omniparen,omnip,NNS
8910,omnipotent,6,0,0,omnipot,omnipot,omnipot,NN
8911,omnis,1,0,0,omni,omni,omn,MD
8912,omphale,1,0,0,omphal,omphal,omph,NNP
8913,on,1403,0,1,on,on,on,IN
8914,once,96,0,1,onc,onc,ont,RB
8915,onchestius,3,0,0,onchestiu,onchestius,onchesti,NNP
8916,one,665,0,0,one,one,on,CD
8917,ones,14,0,0,one,one,on,NNS
8918,only,198,0,1,onli,onli,on,RB
8919,onomacritus,1,0,0,onomacritu,onomacritus,onomacrit,NNP
8920,onouta,1,0,0,onouta,onouta,onout,NNP
8921,onset,4,0,0,onset,onset,onset,NN
8922,onsets,1,0,0,onset,onset,onset,NNS
8923,onslaught,1,0,0,onslaught,onslaught,onslaught,NN
8924,onus,1,0,0,onu,onus,on,NN
8925,onward,22,0,0,onward,onward,onward,RB
